42.9596,-1,-1
43.0013,-1,-1
43.0430,-1,-1
43.0847,-1,-1
43.1264,-1,-1
43.1681,-1,-1
43.2098,-1,-1
43.2515,-1,-1
43.2933,-1,-1
43.3350,-1,-1
43.3767,-1,-1
43.4184,-1,-1
43.4601,-1,-1
43.5018,-1,-1
43.5435,-1,-1
43.5852,-1,-1
43.6269,-1,-1
43.6686,-1,-1
43.7103,-1,-1
43.7520,-1,-1
43.7937,-1,-1
43.8355,-1,-1
43.8772,-1,-1
43.9189,-1,-1
43.9606,-1,-1
44.0023,-1,-1
44.0440,-1,-1
44.0857,-1,-1
44.1274,-1,-1
44.1691,-1,-1
44.2108,-1,-1
44.2525,-1,-1
44.2943,-1,-1
44.3360,-1,-1
44.3777,-1,-1
44.4194,-1,-1
44.4611,-1,-1
44.5028,-1,-1
44.5445,-1,-1
44.5862,-1,-1
44.6279,-1,-1
44.6696,-1,-1
44.7113,-1,-1
44.7530,-1,-1
44.7947,-1,-1
44.8365,-1,-1
44.8782,-1,-1
44.9199,-1,-1
44.9616,-1,-1
45.0033,-1,-1
45.0450,-1,-1
45.0867,-1,-1
45.1284,-1,-1
45.1701,-1,-1
45.2118,-1,-1
45.2535,-1,-1
45.2952,-1,-1
45.3370,-1,-1
45.3787,-1,-1
45.4204,-1,-1
45.4621,-1,-1
45.5038,-1,-1
45.5455,-1,-1
45.5872,-1,-1
45.6289,-1,-1
45.6706,-1,-1
45.7123,-1,-1
45.7540,-1,-1
45.7958,-1,-1
45.8375,-1,-1
45.8792,-1,-1
45.9209,-1,-1
45.9626,-1,-1
46.0043,-1,-1
46.0460,-1,-1
46.0877,-1,-1
46.1294,-1,-1
46.1711,-1,-1
46.2128,-1,-1
46.2545,-1,-1
46.2962,-1,-1
46.3380,-1,-1
46.3797,-1,-1
46.4214,-1,-1
46.4631,-1,-1
46.5048,-1,-1
46.5465,-1,-1
46.5882,-1,-1
46.6299,-1,-1
46.6716,-1,-1
46.7133,-1,-1
46.7550,-1,-1
46.7967,-1,-1
46.8385,-1,-1
46.8802,-1,-1
46.9219,-1,-1
46.9636,-1,-1
47.0053,-1,-1
47.0470,-1,-1
47.0887,-1,-1
47.1304,-1,-1
47.1721,-1,-1
47.2138,-1,-1
47.2555,-1,-1
47.2973,-1,-1
47.3390,-1,-1
47.3807,-1,-1
47.4224,-1,-1
47.4641,-1,-1
47.5058,-1,-1
47.5475,-1,-1
47.5892,-1,-1
47.6309,-1,-1
47.6726,-1,-1
47.7143,-1,-1
47.7560,-1,-1
47.7977,-1,-1
47.8395,-1,-1
47.8812,-1,-1
47.9229,-1,-1
47.9646,-1,-1
48.0063,-1,-1
48.0480,-1,-1
48.0897,-1,-1
48.1314,-1,-1
48.1731,-1,-1
48.2148,-1,-1
48.2565,-1,-1
48.2982,-1,-1
48.3400,-1,-1
48.3817,-1,-1
48.4234,-1,-1
48.4651,-1,-1
48.5068,-1,-1
48.5485,-1,-1
48.5902,-1,-1
48.6319,-1,-1
48.6736,-1,-1
48.7153,-1,-1
48.7570,-1,-1
48.7988,-1,-1
48.8405,-1,-1
48.8822,-1,-1
48.9239,-1,-1
48.9656,-1,-1
49.0073,-1,-1
49.0490,-1,-1
49.0907,-1,-1
49.1324,-1,-1
49.1741,-1,-1
49.2158,-1,-1
49.2575,-1,-1
49.2992,-1,-1
49.3410,-1,-1
49.3827,-1,-1
49.4244,-1,-1
49.4661,-1,-1
49.5078,-1,-1
49.5495,-1,-1
49.5912,-1,-1
49.6329,-1,-1
49.6746,-1,-1
49.7163,-1,-1
49.7580,-1,-1
49.7997,-1,-1
49.8415,-1,-1
49.8832,-1,-1
49.9249,-1,-1
49.9666,-1,-1
50.0083,-1,-1
50.0500,-1,-1
50.0917,-1,-1
50.1334,-1,-1
50.1751,-1,-1
50.2168,-1,-1
50.2585,-1,-1
50.3003,-1,-1
50.3420,-1,-1
50.3837,-1,-1
50.4254,-1,-1
50.4671,-1,-1
50.5088,-1,-1
50.5505,-1,-1
50.5922,-1,-1
50.6339,-1,-1
50.6756,-1,-1
50.7173,-1,-1
50.7590,-1,-1
50.8007,-1,-1
50.8425,-1,-1
50.8842,-1,-1
50.9259,-1,-1
50.9676,-1,-1
51.0093,-1,-1
51.0510,-1,-1
51.0927,-1,-1
51.1344,-1,-1
51.1761,-1,-1
51.2178,-1,-1
51.2595,-1,-1
51.3012,-1,-1
51.3430,-1,-1
51.3847,-1,-1
51.4264,-1,-1
51.4681,-1,-1
51.5098,-1,-1
51.5515,-1,-1
51.5932,-1,-1
51.6349,-1,-1
51.6766,-1,-1
51.7183,-1,-1
51.7600,-1,-1
51.8018,-1,-1
51.8435,-1,-1
51.8852,-1,-1
51.9269,-1,-1
51.9686,-1,-1
52.0103,-1,-1
52.0520,-1,-1
52.0937,-1,-1
52.1354,-1,-1
52.1771,-1,-1
52.2188,-1,-1
52.2605,-1,-1
52.3022,-1,-1
52.3440,-1,-1
52.3857,-1,-1
52.4274,-1,-1
52.4691,-1,-1
52.5108,-1,-1
52.5525,-1,-1
52.5942,-1,-1
52.6359,-1,-1
52.6776,-1,-1
52.7193,-1,-1
52.7610,-1,-1
52.8027,-1,-1
52.8445,-1,-1
52.8862,-1,-1
52.9279,-1,-1
52.9696,-1,-1
53.0113,-1,-1
